,AM15_G_wav,wavelength,Energy,N_Photons,Jsc_int
468,1.3631,628.0,1.9745222929936306,1.3722817763527576e+17,0.015163310022605212
469,1.4114,629.0,1.971383147853736,1.4277057100131701e+17,0.01523362655948194
470,1.3924,630.0,1.9682539682539681,1.4152146315686789e+17,0.015304794626175086
471,1.4161,631.0,1.9651347068145801,1.4461676672049782e+17,0.015376197821918382
472,1.3638,632.0,1.9620253164556962,1.399389361498439e+17,0.015446981402644019
473,1.4508,633.0,1.9589257503949447,1.4957372998487907e+17,0.01551877049337273
474,1.4284,634.0,1.9558359621451105,1.4796338634625386e+17,0.015592316628247088
475,1.4458,635.0,1.952755905511811,1.5047558600863357e+17,0.015665853343162024
476,1.4128,636.0,1.949685534591195,1.4773679737773155e+17,0.015739103153571393
477,1.461,637.0,1.946624803767661,1.5349886195735235e+17,0.015812863254985352
478,1.4707,638.0,1.9435736677115987,1.5524684235594435e+17,0.015888225267032124
479,1.4646,639.0,1.9405320813771518,1.553310404556614e+17,0.01596379722256342
480,1.434,640.0,1.9375,1.5280083246618106e+17,0.01603853969565088
481,1.4348,641.0,1.9344773790951637,1.536038508433598e+17,0.016112631311739775
482,1.4376,642.0,1.9314641744548287,1.5462502944068685e+17,0.016186931847128348
483,1.4525,643.0,1.9284603421461897,1.5695881341762323e+17,0.01626180749625056
484,1.4462,644.0,1.9254658385093169,1.570082981841831e+17,0.016337021548854566
485,1.4567,645.0,1.9224806201550388,1.588861022403014e+17,0.01641246264982743
486,1.415,646.0,1.9195046439628483,1.5505673713904787e+17,0.016487205563083564
487,1.4086,647.0,1.9165378670788253,1.550733514884398e+17,0.016560812505321966
488,1.3952,648.0,1.9135802469135803,1.543114429136316e+17,0.016634015921861464
489,1.3519,649.0,1.9106317411402156,1.502156929236717e+17,0.016705847923314466
490,1.3594,650.0,1.9076923076923078,1.5174835173322058e+17,0.016776856180348864
491,1.4447,651.0,1.9047619047619047,1.6201576863281254e+17,0.016850412604170945
492,1.3871,652.0,1.901840490797546,1.5627417179240378e+17,0.016924801138304794
493,1.4311,653.0,1.898928024502297,1.6197432268417507e+17,0.016998952179398934
494,1.4153,654.0,1.8960244648318043,1.6092310314743757e+17,0.017073956334866983
495,1.3499,655.0,1.8931297709923665,1.5419210746963613e+17,0.017146929299577892
496,1.1851,656.0,1.8902439024390243,1.3598880682622274e+17,0.017213923217605613
497,1.2393,657.0,1.887366818873668,1.4285952618728054e+17,0.017278104814096824
498,1.3855,658.0,1.884498480243161,1.6044303105326486e+17,0.017347702769429995
499,1.3905,659.0,1.881638846737481,1.617572980617115e+17,0.01742141275796426
500,1.3992,660.0,1.878787878787879,1.6351148022892816e+17,0.017495599226917288
501,1.3933,661.0,1.8759455370650528,1.635632240859538e+17,0.017569971873201702
502,1.3819,662.0,1.8731117824773413,1.6296233250812954e+17,0.017643995336721986
503,1.3844,663.0,1.8702865761689291,1.6399810237821933e+17,0.017717893791381355
504,1.3967,664.0,1.8674698795180722,1.662049745889699e+17,0.017792300343461045
505,1.4214,665.0,1.8646616541353382,1.6990959082945827e+17,0.017867811179790215
506,1.4203,666.0,1.8618618618618619,1.7054516893567898e+17,0.01794406738825891
507,1.4102,667.0,1.8590704647676162,1.700962969980001e+17,0.01802013663611386
508,1.415,668.0,1.8562874251497006,1.7144407245057235e+17,0.01809617826645729
509,1.4394,669.0,1.8535127055306428,1.751848310575735e+17,0.018173122107985013
510,1.4196,670.0,1.8507462686567164,1.7355097018080125e+17,0.01825030255436934
511,1.4169,671.0,1.8479880774962743,1.7399766003670496e+17,0.018326990999144522
512,1.3972,672.0,1.8452380952380953,1.7234672815816858e+17,0.018403186272964982
513,1.4094,673.0,1.8424962852897473,1.746288953725774e+17,0.01847929357027945
514,1.4074,674.0,1.8397626112759644,1.7515957522177418e+17,0.018555790182470222
515,1.3958,675.0,1.837037037037037,1.744902478395714e+17,0.018632029906500744
516,1.412,676.0,1.834319526627219,1.7730110062434966e+17,0.018708509638623517
517,1.3991,677.0,1.8316100443131462,1.764620863440996e+17,0.018785190846500398
518,1.4066,678.0,1.8289085545722714,1.781953396377471e+17,0.0188618391183256
519,1.3947,679.0,1.8262150220913107,1.7747074432284896e+17,0.01893847897028752
520,1.3969,680.0,1.8235294117647058,1.7853719302809578e+17,0.019014966857719758
521,1.3915,681.0,1.8208516886930983,1.7863279496110013e+17,0.019091479043105715
522,1.3981,682.0,1.8181818181818181,1.8027188781250003e+17,0.01916813736541752
523,1.383,683.0,1.8155197657393851,1.7911045542606986e+17,0.019244672936984366
524,1.3739,684.0,1.8128654970760234,1.7871461740114464e+17,0.019320654047205996
525,1.3748,685.0,1.8102189781021898,1.796171846749805e+17,0.019396520600255793
526,1.3438,686.0,1.8075801749271136,1.7633707429305414e+17,0.01947166405855553
527,0.96824,687.0,1.8049490538573507,1.2761151906897115e+17,0.0195356421024051
528,1.1206,688.0,1.802325581395349,1.4833805485952134e+17,0.019593557791053304
529,1.1278,689.0,1.7997097242380262,1.4994307153933072e+17,0.01965597865660408
530,1.1821,690.0,1.7971014492753623,1.5784765580287462e+17,0.01972020288443342
531,1.2333,691.0,1.7945007235890014,1.6540152927220186e+17,0.019787457481131022
532,1.2689,692.0,1.7919075144508672,1.7091584550728403e+17,0.01985722878429834
533,1.2609,693.0,1.7893217893217894,1.7057563456088218e+17,0.019927869032408594
534,1.2464,694.0,1.7867435158501441,1.6934504691467222e+17,0.019997981710449555
535,1.2714,695.0,1.7841726618705036,1.7348952896356333e+17,0.020068491921149952
536,1.2684,696.0,1.7816091954022988,1.7382834655567117e+17,0.020139718939366086
537,1.3403,697.0,1.7790530846484935,1.844747790720523e+17,0.02021298793716921
538,1.3192,698.0,1.7765042979942693,1.82353270814256e+17,0.020287785252204836
539,1.2918,699.0,1.7739628040057225,1.793343382089783e+17,0.020361323402929992
540,1.2823,700.0,1.7714285714285714,1.787806077653486e+17,0.02043392712792622
541,1.2659,701.0,1.768901569186876,1.7725157414798227e+17,0.020505902657671077
542,1.2674,702.0,1.7663817663817665,1.7822215315231526e+17,0.020577560553286595
543,1.2747,703.0,1.763869132290185,1.800157929756195e+17,0.020649570223393733
544,1.3078,704.0,1.7613636363636365,1.8547951750260144e+17,0.02072282998431979
545,1.3214,705.0,1.7588652482269505,1.882080956828011e+17,0.020797519320288504
546,1.3144,706.0,1.7563739376770537,1.8800885330645165e+17,0.020872501180613855
547,1.309,707.0,1.7538896746817538,1.8803319909558726e+17,0.020947236169050577
548,1.3048,708.0,1.7514124293785311,1.8822632722164413e+17,0.021021803140599548
549,1.3095,709.0,1.7489421720733427,1.8970590757328794e+17,0.02109649032970902
550,1.3175,710.0,1.7464788732394365,1.9167360761088714e+17,0.021171646466911328
551,1.3155,711.0,1.7440225035161745,1.921924405243967e+17,0.021247079821985548
552,1.3071,712.0,1.7415730337078652,1.9177210819979184e+17,0.021322320587550427
553,1.2918,713.0,1.7391304347826086,1.90327050234375e+17,0.021396985787049044
554,1.3029,714.0,1.7366946778711485,1.9277129568710976e+17,0.02147163654255682
555,1.2587,715.0,1.7342657342657342,1.8701524244866192e+17,0.021545434949215007
556,1.2716,716.0,1.7318435754189945,1.8972573029136314e+17,0.021618437067619133
557,1.1071,717.0,1.7294281729428174,1.65875011044932e+17,0.02168715058051146
558,1.0296,718.0,1.7270194986072422,1.5490966460197715e+17,0.02174896384574958
559,0.92318,719.0,1.7246175243393602,1.39479282749748e+17,0.0218055330198526
560,0.9855,720.0,1.7222222222222223,1.4951706555671174e+17,0.021860911705048086
561,1.0861,721.0,1.7198335644937586,1.6546732837786976e+17,0.02192110289760147
562,1.2407,722.0,1.7174515235457064,1.8980822241382675e+17,0.02198880537038768
563,1.1444,723.0,1.7150760719225449,1.758042573957792e+17,0.022058284951076628
564,1.0555,724.0,1.712707182320442,1.628210620577524e+17,0.022122458230937603
565,1.038,725.0,1.710344827586207,1.607859219522308e+17,0.022183616190194204
566,1.0813,726.0,1.7079889807162534,1.681871115735562e+17,0.022245616997500675
567,1.085,727.0,1.7056396148555708,1.6946094260332662e+17,0.022309077702413402
568,1.04,728.0,1.7032967032967032,1.631038168574402e+17,0.022371411287934413
569,1.0466,729.0,1.700960219478738,1.64816224874561e+17,0.022432705677621873
570,1.1285,730.0,1.6986301369863013,1.78445989082011e+17,0.0224966920196263
571,1.0703,731.0,1.6963064295485637,1.6993948716233904e+17,0.022561455693414195
572,1.1534,732.0,1.6939890710382515,1.8388649598855357e+17,0.022627051025672144
573,1.1962,733.0,1.6916780354706684,1.914927645435257e+17,0.022696452211465955
574,1.2357,734.0,1.6893732970027249,1.9862681259462797e+17,0.022768382099188206
575,1.2178,735.0,1.6870748299319729,1.9655071770738486e+17,0.02284104630242823
576,1.2059,736.0,1.684782608695652,1.9542556903225808e+17,0.02291292601191613
577,1.2039,737.0,1.682496607869742,1.958977848012731e+17,0.022984491252721038
578,1.2269,738.0,1.6802168021680217,2.0045407941629818e+17,0.023056779671915495
579,1.1905,739.0,1.6779431664411366,1.952987042791932e+17,0.02312876348535744
580,1.2195,740.0,1.6756756756756757,2.00869320694589e+17,0.023200628072413357
581,1.2148,741.0,1.6734143049932524,2.0090745590156742e+17,0.023273313370291204
582,1.2153,742.0,1.6711590296495957,2.0180497141096512e+17,0.02334597156292337
583,1.2405,743.0,1.6689098250336474,2.0682348744939357e+17,0.023419498684193497
584,1.2503,744.0,1.6666666666666667,2.0930021999999994e+17,0.023494173194278628
585,1.2497,745.0,1.6644295302013423,2.100444618083783e+17,0.0235692236966157
586,1.247,746.0,1.6621983914209115,2.1043577945824662e+17,0.023644275678431286
587,1.2477,747.0,1.6599732262382865,2.1140177406636157e+17,0.023719368337377422
588,1.2401,748.0,1.6577540106951871,2.109590437122789e+17,0.02379435311270626
589,1.2357,749.0,1.6555407209612818,2.110547577553085e+17,0.023869076217854626
590,1.2341,750.0,1.6533333333333333,2.1162686065133978e+17,0.023943717991857193
591,1.2286,751.0,1.6511318242343542,2.1152756449930086e+17,0.024018244257236587
592,1.233,752.0,1.648936170212766,2.1313425015608736e+17,0.024092837090929627
593,1.2266,753.0,1.6467463479415672,2.1287493873089546e+17,0.024167467843694432
594,1.242,754.0,1.6445623342175066,2.1640748629682624e+17,0.024242472540315113
595,1.2383,755.0,1.6423841059602649,2.166224058242147e+17,0.024317931576094985
596,1.2232,756.0,1.6402116402116402,2.1483226432882416e+17,0.024392917215534313
597,1.2221,757.0,1.6380449141347424,2.1549193932723888e+17,0.024467508789420864
598,1.2295,758.0,1.6358839050131926,2.17657079215986e+17,0.024542391907825846
599,1.1945,759.0,1.6337285902503293,2.1229908813471478e+17,0.02461652717781585
600,0.26604,760.0,1.631578947368421,4.7470560874089496e+16,0.024661200135970063
601,0.15396,761.0,1.6294349540078843,2.758027040142105e+16,0.024674072814686657
602,0.68766,762.0,1.627296587926509,1.236731219174688e+17,0.02469994762459287
603,0.37952,763.0,1.6251638269986894,6.852435056477628e+16,0.024732740525371735
604,0.53878,764.0,1.6230366492146597,9.766257901612904e+16,0.024761021256939787
605,0.68601,765.0,1.6209150326797386,1.2483932131294307e+17,0.024798786353802952
606,0.81461,766.0,1.6187989556135771,1.488239040357375e+17,0.024845113751803916
607,0.97417,767.0,1.6166883963494132,1.7867240779652957e+17,0.02490040978179729
608,1.1138,768.0,1.6145833333333333,2.050819889281998e+17,0.02496503595682155
609,1.1278,769.0,1.612483745123537,2.0847201142616746e+17,0.0250344994050822
610,1.1608,770.0,1.6103896103896105,2.1541017917533818e+17,0.025105512718556718
611,1.1686,771.0,1.608300907911803,2.1770362629040387e+17,0.025177884388848635
612,1.1778,772.0,1.6062176165803108,2.202724072476587e+17,0.025250878922774327
613,1.1771,773.0,1.6041397153945667,2.209980738247512e+17,0.02532423223924267
614,1.1771,774.0,1.6020671834625324,2.218568736709807e+17,0.02539765872083821
615,1.1771,775.0,1.6,2.2271789550781245e+17,0.02547118012969465
616,1.1798,776.0,1.597938144329897,2.2409398655567114e+17,0.025544881058694815
617,1.1727,777.0,1.595881595881596,2.2360763514531574e+17,0.025618538664727693
618,1.1713,778.0,1.5938303341902313,2.2420411602399846e+17,0.025692024991937016
619,1.1765,779.0,1.5917843388960204,2.2606896788562538e+17,0.025765725520800132
620,1.1636,780.0,1.5897435897435896,2.2445235561914678e+17,0.02583927760152768
621,1.1607,781.0,1.587708066581306,2.24755192035762e+17,0.025912427390961616
622,1.1662,782.0,1.5856777493606138,2.2668873725351197e+17,0.02598575334166665
623,1.1614,783.0,1.5836526181353767,2.2662288025242262e+17,0.02605919458257657
624,1.1536,784.0,1.5816326530612246,2.259644310509885e+17,0.026132331427523556
625,1.1586,785.0,1.5796178343949046,2.2781333479326544e+17,0.026205473820562278
626,1.1592,786.0,1.5776081424936388,2.288034968600416e+17,0.026278886552446697
627,1.145,787.0,1.5756035578144854,2.2686438948483024e+17,0.02635196054154663
628,1.1305,788.0,1.5736040609137056,2.2484636255202912e+17,0.026424216081446357
629,1.1257,789.0,1.5716096324461344,2.2474514705275267e+17,0.026495950329889086
630,1.091,790.0,1.5696202531645569,2.186465713612123e+17,0.026566516273747946
631,1.1058,791.0,1.5676359039190897,2.2245526201214554e+17,0.026636540280966233
632,1.0953,792.0,1.5656565656565657,2.2117970753381888e+17,0.026706788574551516
633,1.0875,793.0,1.5636822194199242,2.2043749877548618e+17,0.026776540996096547
634,1.0972,794.0,1.561712846347607,2.2324613727757546e+17,0.0268464432845342
635,1.0932,795.0,1.559748427672956,2.2327374453287587e+17,0.02691661544408871
636,1.0742,796.0,1.5577889447236182,2.2022214999479706e+17,0.02698613725556298
637,1.0913,797.0,1.5558343789209537,2.2457208255353312e+17,0.02705568762325589
638,1.1121,798.0,1.5538847117794485,2.297148979185094e+17,0.027126544295147083
639,1.0905,799.0,1.5519399249061328,2.261010894045509e+17,0.02719746149105055
640,1.0725,800.0,1.55,2.232049947970864e+17,0.027267191096108128
641,1.0843,801.0,1.5480649188514357,2.2650805614443773e+17,0.02733680959587935
642,1.0856,802.0,1.546134663341646,2.2763004619406864e+17,0.0274069378018189
643,1.0657,803.0,1.544209215442092,2.2429430601826717e+17,0.027476550345396856
644,1.0782,804.0,1.5422885572139304,2.2777398538501558e+17,0.027546011840082835
645,1.0545,805.0,1.5403726708074534,2.2359952271905075e+17,0.027615194269556467
646,1.0974,806.0,1.5384615384615385,2.3356444312499997e+17,0.02768509033695737
647,1.0859,807.0,1.5365551425030979,2.3197815195097072e+17,0.027756091018696156
648,1.0821,808.0,1.5346534653465347,2.3202678711758586e+17,0.027826682026148887
649,1.0548,809.0,1.5327564894932015,2.270138389654331e+17,0.027896345144819163
650,1.0559,810.0,1.5308641975308641,2.2809433203531488e+17,0.027965240947537467
651,1.0533,811.0,1.528976572133169,2.283764374115098e+17,0.02803417261295453
652,1.0268,812.0,1.5270935960591132,2.2345526648283046e+17,0.02810223567598916
653,1.0086,813.0,1.5252152521525215,2.2030646789403942e+17,0.028168918647968787
654,0.90356,814.0,1.5233415233415233,1.9809196425949533e+17,0.02823163586371299
655,0.89523,815.0,1.521472392638037,1.9698996390529475e+17,0.028290712644699026
656,0.83216,816.0,1.5196078431372548,1.8378664917377734e+17,0.02834751079220511
657,0.85183,817.0,1.517747858017136,1.8882337145908797e+17,0.028402954719723858
658,0.82259,818.0,1.5158924205378974,1.8301217552064902e+17,0.02845814812852221
659,0.90519,819.0,1.514041514041514,2.0212875443638224e+17,0.028515176916464657
660,0.86188,820.0,1.5121951219512195,1.9316347385535894e+17,0.02857356607195848
661,0.99764,821.0,1.510353227771011,2.244088458149226e+17,0.028635095993991833
662,0.95157,822.0,1.508515815085158,2.1482896755876042e+17,0.028699660884423762
663,0.67271,823.0,1.5066828675577157,1.5242774904013152e+17,0.028753513867673886
664,0.93506,824.0,1.5048543689320388,2.1264626610197712e+17,0.0288069168544705
665,0.96935,825.0,1.503030303030303,2.2124787456659325e+17,0.028870232975027024
666,0.93381,826.0,1.5012106537530265,2.1391207937230102e+17,0.028933580054681787
667,0.98465,827.0,1.4993954050785974,2.2637843900638582e+17,0.028997518997069836
668,0.84979,828.0,1.497584541062802,1.9608269781399587e+17,0.029058720570729047
669,0.9293,829.0,1.4957780458383594,2.152068921605506e+17,0.0291181599851412
670,0.91601,830.0,1.4939759036144578,2.128977830181777e+17,0.02917988042605234
671,0.92392,831.0,1.4921780986762936,2.1551330482111734e+17,0.029241496391594884
672,0.89426,832.0,1.4903846153846154,2.093487784890739e+17,0.029302455035409635
673,0.9565,833.0,1.4885954381752702,2.247277096369748e+17,0.02936458621618306
674,0.93412,834.0,1.486810551558753,2.2026093050065034e+17,0.029428126557645762
675,1.0032,835.0,1.4850299401197604,2.374015755885797e+17,0.029493320085129004
676,0.97234,836.0,1.4832535885167464,2.3092642455411034e+17,0.02955987330063219
677,1.0092,837.0,1.4814814814814814,2.405416373437501e+17,0.029626712650183545
678,0.99901,838.0,1.4797136038186158,2.389673339671891e+17,0.029694529706145487
679,1.0013,839.0,1.4779499404052443,2.4037358774823597e+17,0.02976216138983839
680,1.0157,840.0,1.4761904761904763,2.447033740894901e+17,0.02983043943429934
681,1.0101,841.0,1.474435196195006,2.4422437424480525e+17,0.029899095841969862
682,0.99703,842.0,1.4726840855106889,2.4192522167933795e+17,0.029967199982097802
683,1.0053,843.0,1.4709371293001186,2.4480205176374717e+17,0.030035223280753427
684,0.98631,844.0,1.4691943127962086,2.4103350896488035e+17,0.030102961059427363
685,1.0165,845.0,1.467455621301775,2.492953379302566e+17,0.03017116350707312
686,1.0187,846.0,1.4657210401891252,2.5072292300630854e+17,0.030240549285585172
687,0.9917,847.0,1.463990554899646,2.44944217444841e+17,0.03030916886118749
688,0.99217,848.0,1.4622641509433962,2.4592931211654528e+17,0.03037696454146373
689,0.98596,849.0,1.4605418138987043,2.4525564593849184e+17,0.03044464342538802
690,0.89372,850.0,1.4588235294117646,2.2309760137552035e+17,0.030509024554929418
691,0.97493,851.0,1.4571092831962398,2.4422986068850397e+17,0.030573113701589744
692,0.96927,852.0,1.4553990610328638,2.4366895588423526e+17,0.030639866931156754
693,0.96486,853.0,1.4536928487690504,2.4341539543697165e+17,0.03070635247465562
694,0.85112,854.0,1.4519906323185012,2.154770667630073e+17,0.030768843218510804
695,0.913,855.0,1.4502923976608186,2.319560843095572e+17,0.030829630937242614
696,0.97317,856.0,1.4485981308411215,2.4811136239542144e+17,0.03089469992493613
697,0.99166,857.0,1.4469078179696615,2.5371252557003616e+17,0.03096255907509886
698,0.99196,858.0,1.4452214452214451,2.5467872705658176e+17,0.031031146047407747
699,0.99171,859.0,1.4435389988358556,2.5550583995841334e+17,0.031099814701868383
700,0.98816,860.0,1.441860465116279,2.554813902185225e+17,0.03116843144555839
701,0.98679,861.0,1.4401858304297328,2.5601820076620627e+17,0.031236957442135765
702,0.99449,862.0,1.4385150812064966,2.5891598569065414e+17,0.03130578351349901
703,1.0005,863.0,1.436848203939745,2.6138828971428698e+17,0.031375166182976304
704,0.97916,864.0,1.4351851851851851,2.5670335107596262e+17,0.0314440938721935
705,0.96324,865.0,1.4335260115606936,2.5340750820475094e+17,0.031511802870856316
706,0.849,866.0,1.4318706697459584,2.2412897929565558e+17,0.03157504176012201
707,0.91546,867.0,1.4302191464821223,2.4251204423776506e+17,0.03163669524062007
708,0.9592,868.0,1.4285714285714286,2.5497934e+17,0.03170227327775802
709,0.94956,869.0,1.42692750287687,2.5329020071460394e+17,0.03176911786637741
710,0.96755,870.0,1.4252873563218391,2.5898095150315424e+17,0.03183633384762153
711,0.95387,871.0,1.423650975889782,2.56200694171749e+17,0.03190377650073652
712,0.96686,872.0,1.4220183486238531,2.6058516939438093e+17,0.0319712739960569
713,0.95721,873.0,1.420389461626575,2.588729097207377e+17,0.03203896507691303
714,0.94042,874.0,1.4187643020594967,2.5520712887051248e+17,0.03210580204434988
715,0.92687,875.0,1.417142857142857,2.523943517012106e+17,0.03217164587157802
716,0.95277,876.0,1.4155251141552512,2.6033768552107178e+17,0.03223800336419699
717,0.95615,877.0,1.4139110604332954,2.6215699875940992e+17,0.0323054701233862
718,0.95237,878.0,1.4123006833712983,2.6201484703443686e+17,0.03237299926874708
719,0.93656,879.0,1.410693970420933,2.585466277436589e+17,0.03243991069778607
720,0.93957,880.0,1.4090909090909092,2.6026382310093645e+17,0.03250644549549496
721,0.90861,881.0,1.4074914869466515,2.525468084640877e+17,0.03257206154988983
722,0.93245,882.0,1.4058956916099774,2.6005664518226448e+17,0.03263750236596118
723,0.92927,883.0,1.404303510758777,2.600522852893674e+17,0.03270375096433201
724,0.93305,884.0,1.4027149321266967,2.6199823116675344e+17,0.032770096427956696
725,0.94423,885.0,1.4011299435028248,2.6603835500485747e+17,0.03283705098652231
726,0.90752,886.0,1.399548532731377,2.5656299547554627e+17,0.03290316677890813
727,0.91062,887.0,1.3979706877113867,2.583120648550745e+17,0.03296815822289693
728,0.92228,888.0,1.3963963963963963,2.6250545654110304e+17,0.03303375170294723
729,0.93455,889.0,1.3948256467941507,2.668974790659754e+17,0.03310027645898983
730,0.92393,890.0,1.3932584269662922,2.6475595415338835e+17,0.033166933883157064
731,0.92584,891.0,1.3916947250280585,2.6619855841515994e+17,0.03323335425119046
732,0.90881,892.0,1.390134529147982,2.6218286642221642e+17,0.03329930453296167
733,0.87327,893.0,1.3885778275475924,2.527781694643397e+17,0.0333634357864579
734,0.8513,894.0,1.3870246085011186,2.472474588966571e+17,0.033425567732833526
735,0.81357,895.0,1.3854748603351956,2.3708314450228848e+17,0.03348561496997896
736,0.76253,896.0,1.3839285714285714,2.2295520246409997e+17,0.03354252314538183
737,0.66566,897.0,1.3823857302118172,1.952838986753626e+17,0.033594145267277525
738,0.7178,898.0,1.3808463251670378,2.112852166109522e+17,0.03364421523104739
739,0.54871,899.0,1.3793103448275863,1.6205356792578125e+17,0.03369009051368764
740,0.7426,900.0,1.3777777777777778,2.2004885861082205e+17,0.03373693832077258
741,0.59933,901.0,1.3762486126526081,1.7818741898507824e+17,0.03378565584295475
742,0.66791,902.0,1.3747228381374723,1.992389321715986e+17,0.03383172524358959
743,0.68889,903.0,1.3732004429678848,2.0618153970759222e+17,0.033881102057032854
744,0.84457,904.0,1.3716814159292035,2.5361654927991683e+17,0.03393697771539334
745,0.81709,905.0,1.3701657458563536,2.461797237623772e+17,0.03399757981567911
746,0.77558,906.0,1.3686534216335542,2.3444870671065293e+17,0.03405572909708474
747,0.63854,907.0,1.3671444321940462,1.9366298259512394e+17,0.03410741037853213
748,0.65217,908.0,1.3656387665198237,1.984517851225287e+17,0.03415464187822079
749,0.70431,909.0,1.364136413641364,2.1502658190483146e+17,0.034204337111411534
750,0.62467,910.0,1.3626373626373627,1.9134251291379418e+17,0.034253070551378176
751,0.66808,911.0,1.3611416026344676,2.0531479633457984e+17,0.03430053488242055
752,0.68893,912.0,1.3596491228070176,2.1242041788137363e+17,0.034350411792855175
753,0.62834,913.0,1.3581599123767798,1.9437646844310128e+17,0.03439887628614339
754,0.62649,914.0,1.3566739606126914,1.9444168566132288e+17,0.034445097487903475
755,0.67836,915.0,1.355191256830601,2.1123221870325514e+17,0.034493217026487215
756,0.57646,916.0,1.3537117903930131,1.8009109778720083e+17,0.03453953300352667
757,0.73017,917.0,1.352235550708833,2.2885933909835546e+17,0.03458782971263013
758,0.59271,918.0,1.3507625272331154,1.863832778326288e+17,0.03463676268245875
759,0.73877,919.0,1.3492927094668117,2.330732502123562e+17,0.03468608465502775
760,0.74414,920.0,1.3478260869565217,2.3553463527575446e+17,0.03474106632489626
761,0.78049,921.0,1.3463626492942453,2.478465515498545e+17,0.03479765818361917
762,0.70026,922.0,1.3449023861171367,2.230944311493886e+17,0.03485267400566933
763,0.74504,923.0,1.3434452871072589,2.381339632925014e+17,0.034906438440618845
764,0.7215,924.0,1.341991341991342,2.3136033055411027e+17,0.03496104795545797
765,0.7111,925.0,1.3405405405405406,2.287665506257723e+17,0.035014452175199454
766,0.70331,926.0,1.3390928725701945,2.2699505665833114e+17,0.03506723549367775
767,0.78742,927.0,1.33764832793959,2.5496601187478048e+17,0.03512293263557453
768,0.58968,928.0,1.3362068965517242,1.9155653554214358e+17,0.03517442316479347
769,0.55127,929.0,1.334768568353068,1.796586565967376e+17,0.0352171375070833
770,0.4321,930.0,1.3333333333333333,1.412764453125e+17,0.03525398689086908
771,0.40921,931.0,1.3319011815252417,1.3422454119330042e+17,0.035285551629745504
772,0.30086,932.0,1.3304721030042919,9.900310951664931e+16,0.0353122156798352
773,0.24841,933.0,1.3290460878885315,8.200694870787674e+16,0.03533286552616583
774,0.1438,934.0,1.3276231263383298,4.7625128640088456e+16,0.035347622443104944
775,0.25084,935.0,1.3262032085561497,8.334283545175926e+16,0.03536249954239374
776,0.16142,936.0,1.3247863247863247,5.380486377939649e+16,0.035378045330322495
777,0.16338,937.0,1.3233724653148347,5.4632907201621016e+16,0.035390310591888
778,0.20058,938.0,1.3219616204690832,6.7287251532323096e+16,0.035404071426091435
779,0.39887,939.0,1.3205537806176784,1.342347001408567e+17,0.0354267682768513
780,0.47181,940.0,1.3191489361702127,1.5928957345863686e+17,0.03545975675252831
781,0.37195,941.0,1.3177470775770457,1.2597665726251546e+17,0.03549174898587846
782,0.40532,942.0,1.316348195329087,1.3771694794003645e+17,0.035521259090135905
783,0.27834,943.0,1.3149522799575821,9.487402988438965e+16,0.035547233275833374
784,0.28579,944.0,1.3135593220338984,9.772364521956296e+16,0.03556869571244291
785,0.36821,945.0,1.312169312169312,1.2630706734978622e+17,0.035593608104478244
786,0.19461,946.0,1.3107822410147991,6.696921509615636e+16,0.03561505514097682
787,0.37112,947.0,1.3093980992608236,1.2811528396842483e+17,0.035636657109033514
788,0.27423,948.0,1.3080168776371308,9.496785364698229e+16,0.03566130728931797
789,0.49396,949.0,1.3066385669125395,1.7160386543641062e+17,0.0356907007820608
790,0.14726,950.0,1.305263157894737,5.132066308695368e+16,0.03571522977460643
791,0.48378,951.0,1.3038906414300737,1.6913212600269085e+17,0.03573943578122295
792,0.26891,952.0,1.3025210084033614,9.430928339021853e+16,0.0357683012256156
793,0.34362,953.0,1.3011542497376705,1.2089094777605525e+17,0.035791831368080014
794,0.42411,954.0,1.29979035639413,1.4967879695184054e+17,0.035821353629983836
795,0.34117,955.0,1.2984293193717278,1.2078627757290176e+17,0.03585080266835944
796,0.32821,956.0,1.297071129707113,1.165633802026535e+17,0.03587659193652669
797,0.27067,957.0,1.2957157784743991,9.64300924859806e+16,0.03589968641378817
798,0.46101,958.0,1.2943632567849688,1.6475686524905693e+17,0.035927947295814805
799,0.37385,959.0,1.2930135557872784,1.3402624603040048e+17,0.03596020872488576
800,0.42066,960.0,1.2916666666666667,1.512800166493236e+17,0.035990950796985416
801,0.4612,961.0,1.2903225806451613,1.6637808015625002e+17,0.036025107581588174
802,0.44174,962.0,1.288981288981289,1.5985587056236992e+17,0.03606011357187385
803,0.50503,963.0,1.2876427829698858,1.8332963991179843e+17,0.03609686204137755
804,0.4586,964.0,1.2863070539419088,1.6699435823621226e+17,0.036134297076059405
805,0.50374,965.0,1.2849740932642486,1.8400305128426614e+17,0.03617172633564752
806,0.50275,966.0,1.2836438923395446,1.8421292798598464e+17,0.0362109104345368
807,0.5024,967.0,1.2823164426059979,1.846569678603018e+17,0.03625008293413317
808,0.6521,968.0,1.28099173553719,2.404235022060354e+17,0.036295131502413897
809,0.68622,969.0,1.279669762641899,2.537881556809232e+17,0.036347398255714966
810,0.63461,970.0,1.2783505154639174,2.3542835121699408e+17,0.03639903005540673
811,0.71397,971.0,1.2770339855818744,2.656894443026754e+17,0.03645180897958474
812,0.68765,972.0,1.2757201646090535,2.566864177562436e+17,0.036506713648646216
813,0.60648,973.0,1.2744090441932168,2.2708667501876307e+17,0.0365574564309318
